BOM_ID,LOCATION_ID,PARENT_ID,ALT_GROUP,PREFERENCE,ELEM_IX,CHILD_ID,NEW_SUPPLY,GRADE,RATE,BATCH_SIZE,EFFECTIVE_START,EFFECTIVE_END,OBSOLETE
BOM_VirtualProduct_504-1718_D1,-,VirtualProduct_504-1718_D1,140-0645,1,1,140-0645,-,-,1,-,-,-,1
BOM_VirtualProduct_504-1878_B1,-,VirtualProduct_504-1878_B1,120-0260,1,1,120-0260,-,-,1,-,-,-,1
BOM_VirtualProduct_504-1878_C1,-,VirtualProduct_504-1878_C1,120-0310,1,1,120-0310,-,-,1,-,-,-,1
BOM_VirtualProduct_504-1878_A1,-,VirtualProduct_504-1878_A1,130-0077,100,1,130-0077,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1878_D1,-,VirtualProduct_504-1878_D1,140-0253,100,1,140-0253,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1820_A1,-,VirtualProduct_504-1820_A1,504-1718,1,1,504-1718,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1820_A1,-,VirtualProduct_504-1820_A1,504-1878,100,1,504-1878,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1820_E1,-,VirtualProduct_504-1820_E1,310-0395,1,1,310-0395,-,-,1,-,-,-,1
BOM_VirtualProduct_504-1820_E1,-,VirtualProduct_504-1820_E1,313-0010,100,1,313-0010,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1972_B1,-,VirtualProduct_504-1972_B1,280-0654,1,1,280-0654,-,-,1,-,-,-,1
BOM_VirtualProduct_504-1972_C1,-,VirtualProduct_504-1972_C1,310-0395,1,1,310-0395,-,-,1,-,-,-,1
BOM_VirtualProduct_504-1972_A1,-,VirtualProduct_504-1972_A1,504-1718,100,1,504-1718,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1972_B1,-,VirtualProduct_504-1972_B1,280-0654-CN,100,1,280-0654-CN,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1972_C1,-,VirtualProduct_504-1972_C1,313-0010,100,1,313-0010,-,-,1,-,-,-,-
BOM_VirtualProduct_502-2502_A1,-,VirtualProduct_502-2502_A1,262-0016,1,1,262-0016,-,-,1,-,-,-,-
BOM_VirtualProduct_262-0016_A1,-,VirtualProduct_262-0016_A1,504-1718,1,1,504-1718,-,-,1,-,-,-,-
BOM_VirtualProduct_262-0016_A1,-,VirtualProduct_262-0016_A1,504-1878,100,1,504-1878,-,-,1,-,-,-,-
BOM_VirtualProduct_262-0016_E1,-,VirtualProduct_262-0016_E1,310-0395,1,1,310-0395,-,-,1,-,-,-,1
BOM_VirtualProduct_262-0016_E1,-,VirtualProduct_262-0016_E1,313-0010,100,1,313-0010,-,-,1,-,-,-,-
BOM_VirtualProduct_502-2502_A1,-,VirtualProduct_502-2502_A1,262-0018,1,1,262-0018,-,-,1,-,-,-,-
BOM_VirtualProduct_262-0018_A1,-,VirtualProduct_262-0018_A1,504-1718,1,1,504-1718,-,-,1,-,-,-,-
BOM_VirtualProduct_262-0018_A1,-,VirtualProduct_262-0018_A1,504-1878,100,1,504-1878,-,-,1,-,-,-,-
BOM_VirtualProduct_262-0018_E1,-,VirtualProduct_262-0018_E1,310-0395,1,1,310-0395,-,-,1,-,-,-,1
BOM_VirtualProduct_262-0018_E1,-,VirtualProduct_262-0018_E1,313-0010,100,1,313-0010,-,-,1,-,-,-,-
BOM_VirtualProduct_502-2502_A1,-,VirtualProduct_502-2502_A1,504-1820,1,1,504-1820,-,-,1,-,-,-,-
BOM_VirtualProduct_502-2502_A1,-,VirtualProduct_502-2502_A1,504-1821,100,1,504-1821,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1821_A1,-,VirtualProduct_504-1821_A1,504-1718,100,1,504-1718,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1718_A1,-,VirtualProduct_504-1718_A1,140-0384,1,1,140-0384,-,-,1,-,-,-,1
BOM_VirtualProduct_504-1878_B1,-,VirtualProduct_504-1878_B1,120-0121,100,1,120-0121,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1878_C1,-,VirtualProduct_504-1878_C1,120-0247,100,1,120-0247,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1878_A1,-,VirtualProduct_504-1878_A1,140-0384,1,1,140-0384,-,-,1,-,-,-,1
BOM_VirtualProduct_504-1878_D1,-,VirtualProduct_504-1878_D1,140-0645,1,1,140-0645,-,-,1,-,-,-,1
BOM_VirtualProduct_500-3264-007_A1,-,VirtualProduct_500-3264-007_A1,220-0230-007,100,1,220-0230-007,-,-,1,-,-,-,-
BOM_VirtualProduct_500-3264-007_A1,-,VirtualProduct_500-3264-007_A1,280-0845-007,1,1,280-0845-007,-,-,1,-,-,-,1
BOM_VirtualProduct_502-1915-XXX_A1,-,VirtualProduct_502-1915-XXX_A1,504-1568,1,1,504-1568,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1568_B1,-,VirtualProduct_504-1568_B1,280-1243-40,100,1,280-1243-40,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1243-40_A1,-,VirtualProduct_280-1243-40_A1,284-0089-40,1,1,284-0089-40,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1243-40_B1,-,VirtualProduct_280-1243-40_B1,310-0284,1,1,310-0284,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1243-40_B1,-,VirtualProduct_280-1243-40_B1,341-0036,100,1,341-0036,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1243-40_A1,-,VirtualProduct_280-1243-40_A1,286-0057-40,1,1,286-0057-40,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1243-40_A1,-,VirtualProduct_280-1243-40_A1,284-0001-40,100,1,284-0001-40,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1568_B1,-,VirtualProduct_504-1568_B1,280-1243-35,1,1,280-1243-35,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1243-35_A1,-,VirtualProduct_280-1243-35_A1,286-0018-35,1,1,286-0018-35,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1243-35_A1,-,VirtualProduct_280-1243-35_A1,284-0051-35,100,1,284-0051-35,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1243-35_B1,-,VirtualProduct_280-1243-35_B1,310-0284,1,1,310-0284,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1243-35_B1,-,VirtualProduct_280-1243-35_B1,341-0036,100,1,341-0036,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1568_A1,-,VirtualProduct_504-1568_A1,504-1354,1,1,504-1354,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1354_A1,-,VirtualProduct_504-1354_A1,110-0296,100,1,110-0296,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1568_A1,-,VirtualProduct_504-1568_A1,504-1431,1,1,504-1431,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1431_A1,-,VirtualProduct_504-1431_A1,110-0296,100,1,110-0296,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1568_A1,-,VirtualProduct_504-1568_A1,504-1694,100,1,504-1694,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1595_B1,-,VirtualProduct_504-1595_B1,280-1243-20,100,1,280-1243-20,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1243-20_A1,-,VirtualProduct_280-1243-20_A1,284-0089-20,100,1,284-0089-20,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1243-20_A1,-,VirtualProduct_280-1243-20_A1,286-0057-20,1,1,286-0057-20,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1243-20_B1,-,VirtualProduct_280-1243-20_B1,310-0284,1,1,310-0284,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1243-20_B1,-,VirtualProduct_280-1243-20_B1,341-0036,100,1,341-0036,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1746_B1,-,VirtualProduct_504-1746_B1,120-0128,1,1,120-0128,-,-,1,-,-,-,1
BOM_VirtualProduct_504-1746_A1,-,VirtualProduct_504-1746_A1,140-0253,1,1,140-0253,-,-,1,-,-,-,1
BOM_VirtualProduct_504-1595_E1,-,VirtualProduct_504-1595_E1,310-0395,1,1,310-0395,-,-,1,-,-,-,1
BOM_VirtualProduct_504-1595_E1,-,VirtualProduct_504-1595_E1,313-0010,100,1,313-0010,-,-,1,-,-,-,-
BOM_VirtualProduct_502-1941-XXX_B1,-,VirtualProduct_502-1941-XXX_B1,311-0207,100,1,311-0207,-,-,1,-,-,-,-
BOM_VirtualProduct_502-1941-XXX_A1,-,VirtualProduct_502-1941-XXX_A1,310-0321,1,1,310-0321,-,-,1,-,-,-,1
BOM_VirtualProduct_502-1941-XXX_A1,-,VirtualProduct_502-1941-XXX_A1,302-0006,100,1,302-0006,-,-,1,-,-,-,-
BOM_VirtualProduct_280-2169_T5,-,VirtualProduct_280-2169_T5,280-0213,100,1,280-0213,-,-,1,-,-,-,-
BOM_VirtualProduct_280-2169_T5,-,VirtualProduct_280-2169_T5,280-0425,1,1,280-0425,-,-,1,-,-,-,1
BOM_VirtualProduct_280-2169_T5,-,VirtualProduct_280-2169_T5,280-0765,1,1,280-0765,-,-,1,-,-,-,1
BOM_VirtualProduct_280-2169_T5,-,VirtualProduct_280-2169_T5,284-0014,1,1,284-0014,-,-,1,-,-,-,1
BOM_VirtualProduct_502-2304_B1,-,VirtualProduct_502-2304_B1,260-0250,1,1,260-0250,-,-,1,-,-,-,-
BOM_VirtualProduct_502-2304_B1,-,VirtualProduct_502-2304_B1,260-0306,1,1,260-0306,-,-,1,-,-,-,-
BOM_VirtualProduct_502-2304_B1,-,VirtualProduct_502-2304_B1,260-0325,100,1,260-0325,-,-,1,-,-,-,-
BOM_VirtualProduct_502-2304_B1,-,VirtualProduct_502-2304_B1,260-0555,1,1,260-0555,-,-,1,-,-,-,-
BOM_TR-FC85S-NZT@828,-,TR-FC85S-NZT@828,500-5522,1,1,500-5522,-,-,1,-,-,-,-
BOM_TF-FCxxx-N00-H3C@858,-,TF-FCxxx-N00-H3C@858,500-3265-007,1,1,500-3265-007,-,-,1,-,-,-,-
BOM_TF-FCxxx-N00-H3C@858,-,TF-FCxxx-N00-H3C@858,500-3265-020,1,1,500-3265-020,-,-,1,-,-,-,-
BOM_TF-FCxxx-N00@domestic_others,-,TF-FCxxx-N00@domestic_others,500-3426-001,1,1,500-3426-001,-,-,1,-,-,-,-
BOM_TF-FCxxx-N00@domestic_others,-,TF-FCxxx-N00@domestic_others,500-3426-003,1,1,500-3426-003,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,6,100-0062,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,8,100-0086,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,3,100-0033,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,19,110-0298,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,20,110-0308,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,21,110-0460,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,16,110-0237,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,4,100-0038,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,10,100-0222,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,11,110-0001,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,15,110-0161,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,5,100-0061,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,23,120-0143,-,-,1,-,-,-,-
BOM_280-1392,-,280-1392,-,1,3,321-0057,-,-,1,-,-,-,-
BOM_280-1392,-,280-1392,-,1,1,320-0706,-,-,1,-,-,-,-
BOM_280-1392,-,280-1392,-,1,14,310-0063,-,-,1,-,-,-,-
BOM_280-1392,-,280-1392,-,1,16,310-0414-01,-,-,1,-,-,-,-
BOM_280-1392,-,280-1392,-,1,5,321-0059,-,-,1,-,-,-,-
BOM_280-1392,-,280-1392,-,1,6,280-0431,-,-,1,-,-,-,-
BOM_280-1392,-,280-1392,-,1,8,VirtualProduct_280-1392_A3,-,-,1,-,-,-,-
BOM_280-1392,-,280-1392,-,1,10,288-0001,-,-,1,-,-,-,-
BOM_280-1392,-,280-1392,-,1,11,288-0005,-,-,1,-,-,-,-
BOM_280-1392,-,280-1392,-,1,4,280-0650,-,-,1,-,-,-,-
BOM_280-1392,-,280-1392,-,1,2,321-0058,-,-,1,-,-,-,-
BOM_280-1392,-,280-1392,-,1,12,VirtualProduct_280-1392_A4,-,-,1,-,-,-,-
BOM_280-1392,-,280-1392,-,1,17,313-0001,-,-,1,-,-,-,-
BOM_280-1392,-,280-1392,-,1,15,310-0284,-,-,1,-,-,-,-
BOM_280-1480-27,-,280-1480-27,-,1,5,310-0368,-,-,1,-,-,-,-
BOM_280-1480-27,-,280-1480-27,-,1,1,VirtualProduct_280-1480-27_AA,-,-,1,-,-,-,-
BOM_280-1480-27,-,280-1480-27,-,1,2,285-0012,-,-,1,-,-,-,-
BOM_280-1480-29,-,280-1480-29,-,1,1,VirtualProduct_280-1480-29_AA,-,-,1,-,-,-,-
BOM_280-1480-31,-,280-1480-31,-,1,5,310-0368,-,-,1,-,-,-,-
BOM_280-1480-31,-,280-1480-31,-,1,3,280-0932,-,-,1,-,-,-,-
BOM_280-1480-33,-,280-1480-33,-,1,3,280-0932,-,-,1,-,-,-,-
BOM_502-2304,-,502-2304,-,1,11,320-0284,-,-,1,-,-,-,-
BOM_502-2304,-,502-2304,-,1,8,302-0007,-,-,1,-,-,-,-
BOM_502-2304,-,502-2304,-,1,13,311-0276,-,-,1,-,-,-,-
BOM_502-2304,-,502-2304,-,1,9,310-0401,-,-,1,-,-,-,-
BOM_280-1093-27,-,280-1093-27,-,1,4,310-0368,-,-,1,-,-,-,-
BOM_280-1093-27,-,280-1093-27,-,1,3,280-0932,-,-,1,-,-,-,-
BOM_280-1093-27,-,280-1093-27,-,1,1,280-0836-27,-,-,1,-,-,-,-
BOM_280-1093-29,-,280-1093-29,-,1,4,310-0368,-,-,1,-,-,-,-
BOM_280-1093-29,-,280-1093-29,-,1,1,280-0836-29,-,-,1,-,-,-,-
BOM_280-1093-31,-,280-1093-31,-,1,3,280-0932,-,-,1,-,-,-,-
BOM_280-1093-31,-,280-1093-31,-,1,2,285-0012,-,-,1,-,-,-,-
BOM_280-1093-31,-,280-1093-31,-,1,4,310-0368,-,-,1,-,-,-,-
BOM_280-1093-33,-,280-1093-33,-,1,4,310-0368,-,-,1,-,-,-,-
BOM_280-1093-33,-,280-1093-33,-,1,2,285-0012,-,-,1,-,-,-,-
BOM_280-1480-27,-,280-1480-27,-,1,3,280-0932,-,-,1,-,-,-,-
BOM_280-1480-29,-,280-1480-29,-,1,3,280-0932,-,-,1,-,-,-,-
BOM_280-1480-29,-,280-1480-29,-,1,2,285-0012,-,-,1,-,-,-,-
BOM_280-1480-31,-,280-1480-31,-,1,2,285-0012,-,-,1,-,-,-,-
BOM_280-1480-31,-,280-1480-31,-,1,1,VirtualProduct_280-1480-31_AA,-,-,1,-,-,-,-
BOM_280-1480-33,-,280-1480-33,-,1,2,285-0012,-,-,1,-,-,-,-
BOM_280-1480-33,-,280-1480-33,-,1,5,310-0368,-,-,1,-,-,-,-
BOM_280-1093-27,-,280-1093-27,-,1,2,285-0012,-,-,1,-,-,-,-
BOM_280-1093-29,-,280-1093-29,-,1,3,280-0932,-,-,1,-,-,-,-
BOM_280-1093-29,-,280-1093-29,-,1,2,285-0012,-,-,1,-,-,-,-
BOM_280-1093-31,-,280-1093-31,-,1,1,280-0836-31,-,-,1,-,-,-,-
BOM_280-1093-33,-,280-1093-33,-,1,3,280-0932,-,-,1,-,-,-,-
BOM_280-1093-33,-,280-1093-33,-,1,1,280-0836-33,-,-,1,-,-,-,-
BOM_280-1480-29,-,280-1480-29,-,1,5,310-0368,-,-,1,-,-,-,-
BOM_280-1480-33,-,280-1480-33,-,1,4,VirtualProduct_280-1480-33_AA,-,-,1,-,-,-,-
BOM_260-0306,-,260-0306,-,1,15,280-0898,-,-,1,-,-,-,-
BOM_260-0306,-,260-0306,-,1,16,282-0333,-,-,1,-,-,-,-
BOM_260-0306,-,260-0306,-,1,10,310-0284,-,-,1,-,-,-,-
BOM_260-0306,-,260-0306,-,1,7,281-0009,-,-,1,-,-,-,-
BOM_260-0306,-,260-0306,-,1,17,282-0330,-,-,1,-,-,-,-
BOM_260-0306,-,260-0306,-,1,9,310-0109,-,-,1,-,-,-,-
BOM_260-0306,-,260-0306,-,1,11,310-0414-01,-,-,1,-,-,-,-
BOM_260-0306,-,260-0306,-,1,3,280-0897,-,-,1,-,-,-,-
BOM_260-0306,-,260-0306,-,1,6,280-1593,-,-,1,-,-,-,-
BOM_260-0306,-,260-0306,-,1,8,310-0063,-,-,1,-,-,-,-
BOM_260-0325,-,260-0325,-,1,17,310-0063,-,-,1,-,-,-,-
BOM_260-0325,-,260-0325,-,1,14,282-0333,-,-,1,-,-,-,-
BOM_260-0555,-,260-0555,-,1,2,280-0791,-,-,1,-,-,-,-
BOM_260-0555,-,260-0555,-,1,14,341-0027,-,-,1,-,-,-,-
BOM_260-0555,-,260-0555,-,1,1,280-0695,-,-,1,-,-,-,-
BOM_260-0555,-,260-0555,-,1,8,310-0063,-,-,1,-,-,-,-
BOM_260-0555,-,260-0555,-,1,9,310-0109,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1746_B1,-,VirtualProduct_504-1746_B1,120-0215,100,1,120-0215,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1746_A1,-,VirtualProduct_504-1746_A1,140-0645,100,1,140-0645,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1694_C1,-,VirtualProduct_504-1694_C1,100-0142,1,1,100-0142,-,-,1,-,-,-,1
BOM_VirtualProduct_504-1694_C1,-,VirtualProduct_504-1694_C1,100-0365,100,1,100-0365,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1694_A1,-,VirtualProduct_504-1694_A1,110-0296,100,1,110-0296,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1694_B1,-,VirtualProduct_504-1694_B1,120-0128,1,1,120-0128,-,-,1,-,-,-,1
BOM_VirtualProduct_504-1694_D1,-,VirtualProduct_504-1694_D1,140-0628,1,1,140-0628,-,-,1,-,-,-,1
BOM_VirtualProduct_504-1354_A1,-,VirtualProduct_504-1354_A1,110-0312,1,1,110-0312,-,-,1,-,-,-,1
BOM_VirtualProduct_504-1431_A1,-,VirtualProduct_504-1431_A1,110-0312,1,1,110-0312,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1428_A1,-,VirtualProduct_280-1428_A1,284-0051-20,1,1,284-0051-20,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1428_A1,-,VirtualProduct_280-1428_A1,286-0057-20,1,1,286-0057-20,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1428_A1,-,VirtualProduct_280-1428_A1,284-0084-20,1,1,284-0084-20,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1428_A1,-,VirtualProduct_280-1428_A1,284-0085-20,1,1,284-0085-20,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1428_C1,-,VirtualProduct_280-1428_C1,320-0328,100,1,320-0328,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1428_A1,-,VirtualProduct_280-1428_A1,284-0089-20,100,1,284-0089-20,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1475_A1,-,VirtualProduct_280-1475_A1,284-0051-40,1,1,284-0051-40,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1475_A1,-,VirtualProduct_280-1475_A1,284-0089-40,100,1,284-0089-40,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1475_C1,-,VirtualProduct_280-1475_C1,320-0328,100,1,320-0328,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1475_A1,-,VirtualProduct_280-1475_A1,284-0001-40,1,1,284-0001-40,-,-,1,-,-,-,1
BOM_VirtualProduct_504-1718_B1,-,VirtualProduct_504-1718_B1,120-0121,100,1,120-0121,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1718_C1,-,VirtualProduct_504-1718_C1,120-0202,100,1,120-0202,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1718_A1,-,VirtualProduct_504-1718_A1,130-0077,100,1,130-0077,-,-,1,-,-,-,-
BOM_VirtualProduct_504-1718_D1,-,VirtualProduct_504-1718_D1,140-0253,100,1,140-0253,-,-,1,-,-,-,-
BOM_260-0555,-,260-0555,-,1,3,280-0897,-,-,1,-,-,-,-
BOM_260-0555,-,260-0555,-,1,6,280-2169,-,-,1,-,-,-,-
BOM_260-0555,-,260-0555,-,1,15,280-0898,-,-,1,-,-,-,-
BOM_260-0555,-,260-0555,-,1,11,310-0414-01,-,-,1,-,-,-,-
BOM_260-0555,-,260-0555,-,1,4,VirtualProduct_260-0555_A1,-,-,1,-,-,-,-
BOM_260-0555,-,260-0555,-,1,7,281-0009,-,-,1,-,-,-,-
BOM_260-0555,-,260-0555,-,1,16,282-0333,-,-,1,-,-,-,-
BOM_260-0555,-,260-0555,-,1,17,282-0330,-,-,1,-,-,-,-
BOM_260-0555,-,260-0555,-,1,10,310-0284,-,-,1,-,-,-,-
BOM_260-0555,-,260-0555,-,1,13,321-0059,-,-,1,-,-,-,-
BOM_260-0555,-,260-0555,-,1,12,313-0001,-,-,1,-,-,-,-
BOM_280-1464,-,280-1464,-,1,1,280-0213,-,-,1,-,-,-,-
BOM_280-1464,-,280-1464,-,1,2,280-0810,-,-,1,-,-,-,-
BOM_280-1464,-,280-1464,-,1,6,VirtualProduct_280-1464_A4,-,-,1,-,-,-,-
BOM_280-1464,-,280-1464,-,1,7,280-1465,-,-,1,-,-,-,-
BOM_280-1464,-,280-1464,-,1,8,VirtualProduct_280-1464_A1,-,-,1,-,-,-,-
BOM_280-1464,-,280-1464,-,1,9,VirtualProduct_280-1464_A2,-,-,1,-,-,-,-
BOM_280-1464,-,280-1464,-,1,10,VirtualProduct_280-1464_A3,-,-,1,-,-,-,-
BOM_280-1465,-,280-1465,-,1,7,283-0098,-,-,1,-,-,-,-
BOM_280-1465,-,280-1465,-,1,3,140-0851,-,-,1,-,-,-,-
BOM_280-1465,-,280-1465,-,1,4,280-0992,-,-,1,-,-,-,-
BOM_280-1465,-,280-1465,-,1,5,280-1011,-,-,1,-,-,-,-
BOM_280-1465,-,280-1465,-,1,8,285-0109,-,-,1,-,-,-,-
BOM_280-1465,-,280-1465,-,1,6,280-1392,-,-,1,-,-,-,-
BOM_280-1465,-,280-1465,-,1,11,VirtualProduct_280-1465_A1,-,-,1,-,-,-,-
BOM_280-1465,-,280-1465,-,1,12,350-0207,-,-,1,-,-,-,-
BOM_280-1465,-,280-1465,-,1,2,VirtualProduct_280-1465_A2,-,-,1,-,-,-,-
BOM_280-1465,-,280-1465,-,1,9,311-0260,-,-,1,-,-,-,-
BOM_280-1593,-,280-1593,-,1,6,280-0810,-,-,1,-,-,-,-
BOM_280-1593,-,280-1593,-,1,10,VirtualProduct_280-1593_T2,-,-,1,-,-,-,-
BOM_280-1593,-,280-1593,-,1,11,VirtualProduct_280-1593_T3,-,-,1,-,-,-,-
BOM_280-1593,-,280-1593,-,1,7,VirtualProduct_280-1593_T1,-,-,1,-,-,-,-
BOM_280-1593,-,280-1593,-,1,1,280-1594,-,-,1,-,-,-,-
BOM_280-1593,-,280-1593,-,1,4,VirtualProduct_280-1593_T5,-,-,1,-,-,-,-
BOM_280-1593,-,280-1593,-,1,14,VirtualProduct_280-1593_T4,-,-,1,-,-,-,-
BOM_280-1593,-,280-1593,-,1,15,310-0282,-,-,1,-,-,-,-
BOM_280-1593,-,280-1593,-,1,16,310-0368,-,-,1,-,-,-,-
BOM_280-1593,-,280-1593,-,1,17,313-0001,-,-,1,-,-,-,-
BOM_280-1594,-,280-1594,-,1,6,280-0992,-,-,1,-,-,-,-
BOM_280-1594,-,280-1594,-,1,5,140-0851,-,-,1,-,-,-,-
BOM_280-1594,-,280-1594,-,1,7,280-1011,-,-,1,-,-,-,-
BOM_280-1594,-,280-1594,-,1,4,VirtualProduct_280-1594_A1,-,-,1,-,-,-,-
BOM_280-1594,-,280-1594,-,1,14,310-0368,-,-,1,-,-,-,-
BOM_280-1594,-,280-1594,-,1,12,311-0260,-,-,1,-,-,-,-
BOM_280-1594,-,280-1594,-,1,11,310-0109,-,-,1,-,-,-,-
BOM_280-1594,-,280-1594,-,1,13,310-0147,-,-,1,-,-,-,-
BOM_280-1594,-,280-1594,-,1,8,280-1595,-,-,1,-,-,-,-
BOM_280-1594,-,280-1594,-,1,9,283-0098,-,-,1,-,-,-,-
BOM_280-1594,-,280-1594,-,1,10,285-0109,-,-,1,-,-,-,-
BOM_280-1594,-,280-1594,-,1,1,VirtualProduct_280-1594_P1,-,-,1,-,-,-,-
BOM_280-1638,-,280-1638,-,1,15,VirtualProduct_280-1638_T2,-,-,1,-,-,-,-
BOM_280-1638,-,280-1638,-,1,17,VirtualProduct_280-1638_T3,-,-,1,-,-,-,-
BOM_280-1638,-,280-1638,-,1,18,VirtualProduct_280-1638_T4,-,-,1,-,-,-,-
BOM_280-1638,-,280-1638,-,1,7,VirtualProduct_280-1638_T6,-,-,1,-,-,-,-
BOM_280-1638,-,280-1638,-,1,10,280-0810,-,-,1,-,-,-,-
BOM_280-1638,-,280-1638,-,1,29,310-0147,-,-,1,-,-,-,-
BOM_280-1638,-,280-1638,-,1,28,VirtualProduct_280-1638_T7,-,-,1,-,-,-,-
BOM_280-1638,-,280-1638,-,1,30,310-0368,-,-,1,-,-,-,-
BOM_280-1638,-,280-1638,-,1,20,283-0098,-,-,1,-,-,-,-
BOM_280-1638,-,280-1638,-,1,21,285-0109,-,-,1,-,-,-,-
BOM_280-1638,-,280-1638,-,1,22,311-0260,-,-,1,-,-,-,-
BOM_280-1638,-,280-1638,-,1,23,350-0207,-,-,1,-,-,-,-
BOM_280-1638,-,280-1638,-,1,8,140-0851,-,-,1,-,-,-,-
BOM_280-1638,-,280-1638,-,1,5,VirtualProduct_280-1638_T5,-,-,1,-,-,-,-
BOM_280-1638,-,280-1638,-,1,24,310-0282,-,-,1,-,-,-,-
BOM_280-1638,-,280-1638,-,1,31,313-0043,-,-,1,-,-,-,-
BOM_280-1638,-,280-1638,-,1,9,280-0992,-,-,1,-,-,-,-
BOM_280-1638,-,280-1638,-,1,12,VirtualProduct_280-1638_T1,-,-,1,-,-,-,-
BOM_280-1638,-,280-1638,-,1,1,280-1595,-,-,1,-,-,-,-
BOM_280-1638,-,280-1638,-,1,25,313-0001,-,-,1,-,-,-,-
BOM_280-1638,-,280-1638,-,1,11,280-1011,-,-,1,-,-,-,-
BOM_280-1595,-,280-1595,-,1,6,321-0057,-,-,1,-,-,-,-
BOM_280-1595,-,280-1595,-,1,10,282-0330,-,-,1,-,-,-,-
BOM_280-1595,-,280-1595,-,1,2,280-0650,-,-,1,-,-,-,-
BOM_280-1595,-,280-1595,-,1,9,282-0333,-,-,1,-,-,-,-
BOM_280-1595,-,280-1595,-,1,8,321-0059,-,-,1,-,-,-,-
BOM_280-1595,-,280-1595,-,1,11,310-0414-01,-,-,1,-,-,-,-
BOM_280-1595,-,280-1595,-,1,13,313-0001,-,-,1,-,-,-,-
BOM_280-1595,-,280-1595,-,1,5,320-0759,-,-,1,-,-,-,-
BOM_280-1595,-,280-1595,-,1,4,288-0001,-,-,1,-,-,-,-
BOM_280-1595,-,280-1595,-,1,7,321-0058,-,-,1,-,-,-,-
BOM_280-1595,-,280-1595,-,1,15,310-0063,-,-,1,-,-,-,-
BOM_280-1595,-,280-1595,-,1,12,310-0284,-,-,1,-,-,-,-
